Id,SalePrice
1943,195493.96
1944,322368.362
1945,358360.858
1946,160237.104
1947,309486.064
1948,179587.934
1949,231931.002
1950,185360.64
1951,265110.44
1952,240796.814
1953,164910.126
1954,208293.438
1955,130935.716
1956,260233.292
1957,162096.63
1958,308179.062
1959,140111.768
1960,119210.208
1961,118567.704
1962,94086.0
1963,105128.866
1964,112476.564
1965,153111.534
1966,157461.25
1967,287147.87
1968,375821.858
1969,358703.78
1970,397984.65
1971,426827.902
1972,362391.386
1973,270242.348
1974,311229.94
1975,406752.084
1976,267967.146
1977,349989.736
1978,344548.486
1979,340993.092
1980,200007.518
1981,347023.972
1982,229782.062
1983,219657.172
1984,177679.048
1985,204391.912
1986,222943.688
1987,180529.304
1988,178107.756
1989,183534.536
1990,220583.596
1991,217496.62
1992,214997.936
1993,172739.838
1994,246120.818
1995,183790.094
1996,260650.942
1997,331224.724
1998,350667.964
1999,254691.91
2000,302378.784
2001,265299.33
2002,228240.21
2003,256610.944
2004,263671.428
2005,221657.21
2006,220175.652
2007,249410.348
2008,213037.794
2009,188785.166
2010,194580.174
2011,152306.796
2012,182429.86
2013,181890.178
2014,188742.074
2015,199320.052
2016,190784.856
2017,200885.556
2018,127330.228
2019,134819.51
2020,125304.322
2021,118845.696
2022,176734.486
2023,145146.424
2024,210998.092
2025,367111.654
2026,186339.696
2027,143448.826
2028,156027.368
2029,169493.828
2030,282609.804
2031,270838.686
2032,276079.042
2033,279866.056
2034,165474.084
2035,203108.742
2036,206300.93
2037,213338.888
2038,346141.29
2039,204401.548
2040,382498.58
2041,280586.78
2042,208642.02
2043,168235.402
2044,173272.776
2045,222305.826
2046,135421.62
2047,149132.188
2048,135727.74
2049,134137.206
2050,177318.23
2051,106943.666
2052,138655.434
2053,144631.85
2054,88936.25
2055,156403.574
2056,130178.86
2057,129664.5
2058,212834.042
2059,127311.61
2060,160937.772
2061,168592.548
2062,140041.418
2063,107911.932
2064,139812.984
2065,128173.18
2066,173179.08
2067,136076.712
2068,133696.188
2069,89141.352
2070,113070.966
2071,96747.06
2072,133052.488
2073,132975.766
2074,178636.784
2075,145038.756
2076,121492.376
2077,152245.008
2078,131803.632
2079,131419.058
2080,116234.0
2081,121585.7
2082,126764.112
2083,142480.378
2084,112510.464
2085,136867.014
2086,120058.458
2087,123495.012
2088,113790.992
2089,90711.986
2090,138884.632
2091,130198.106
2092,138155.452
2093,138615.49
2094,146921.722
2095,145079.808
2096,90906.872
2097,98890.084
2098,143251.122
2099,78913.866
2100,119377.446
2101,129219.96
2102,148471.932
2103,104213.382
2104,133092.964
2105,135077.822
2106,76567.286
2107,236838.89
2108,117030.208
2109,117000.816
2110,130243.24
2111,157634.096
2112,136467.488
2113,120242.754
2114,112892.334
2115,148417.804
2116,115641.768
2117,150273.134
2118,120420.78
2119,114389.584
2120,119073.496
2121,120761.392
2122,109447.342
2123,95988.044
2124,194015.332
2125,135734.934
2126,160510.854
2127,157434.672
2128,139372.012
2129,99088.988
2130,143942.334
2131,165402.822
2132,121173.656
2133,120315.504
2134,118587.408
2135,102646.04
2136,79728.344
2137,122929.748
2138,138025.196
2139,151227.16
2140,138208.9
2141,136431.848
2142,137537.3
2143,148908.364
2144,118690.35
2145,137199.8
2146,143571.578
2147,146487.396
2148,125292.27
2149,135433.62
2150,231358.482
2151,139551.792
2152,168540.82
2153,154973.664
2154,112658.554
2155,122459.044
2156,212273.144
2157,234620.336
2158,235544.384
2159,220382.838
2160,174767.214
2161,252296.934
2162,404774.87
2163,349147.444
2164,248575.6
2165,173709.05
2166,145806.22
2167,201421.876
2168,204277.928
2169,192775.22
2170,220525.668
2171,142494.44
2172,139470.572
2173,161678.598
2174,238090.924
2175,319506.492
2176,321682.042
2177,254746.098
2178,228533.658
2179,142851.8
2180,181227.0
2181,191668.82
2182,233020.822
2183,196548.782
2184,140340.718
2185,127328.984
2186,147751.004
2187,147787.894
2188,156090.468
2189,199481.208
2190,93119.272
2191,98325.128
2192,99831.39
2193,96893.656
2194,106443.942
2195,113119.034
2196,111631.618
2197,117003.446
2198,158739.94
2199,160245.572
2200,129885.402
2201,131713.72
2202,191822.754
2203,161012.406
2204,163726.152
2205,112154.752
2206,138567.186
2207,231724.098
2208,225373.302
2209,187915.854
2210,120394.814
2211,118644.848
2212,110735.376
2213,104224.36
2214,143574.68
2215,104203.958
2216,150149.732
2217,77336.72
2218,95224.772
2219,72812.636
2220,76414.35
2221,323034.442
2222,247062.214
2223,262192.896
2224,213466.014
2225,138797.842
2226,177458.398
2227,202082.576
2228,268807.748
2229,241196.12
2230,162126.898
2231,211746.878
2232,172495.406
2233,174863.896
2234,235817.382
2235,194843.08
2236,263114.466
2237,344285.938
2238,202781.876
2239,138905.064
2240,160728.37
2241,153000.306
2242,137157.31
2243,134953.208
2244,103015.812
2245,102739.52
2246,146705.972
2247,104320.234
2248,124132.366
2249,125822.6
2250,137375.54
2251,138682.39
2252,172908.928
2253,157535.162
2254,179337.44
2255,189369.14
2256,181722.706
2257,192920.308
2258,174407.832
2259,180242.26
2260,151909.532
2261,189862.758
2262,208639.522
2263,330878.592
2264,414675.82
2265,167489.558
2266,300964.854
2267,350803.662
2268,372372.858
2269,163437.394
2270,185472.72
2271,237567.114
2272,204022.682
2273,168686.162
2274,171864.828
2275,157660.302
2276,166687.826
2277,178380.188
2278,149672.922
2279,125632.918
2280,124304.942
2281,177993.574
2282,176477.872
2283,97238.5
2284,109733.364
2285,154482.086
2286,132799.422
2287,343216.388
2288,273186.104
2289,365717.668
2290,391127.692
2291,321861.126
2292,392357.1
2293,408058.69
2294,381362.662
2295,415248.538
2296,279356.95
2297,301831.506
2298,339932.846
2299,362502.73
2300,320949.11
2301,287460.168
2302,228748.868
2303,244676.726
2304,246474.266
2305,179431.376
2306,180988.112
2307,188095.482
2308,221395.094
2309,285553.724
2310,222370.812
2311,198838.992
2312,173116.96
2313,174362.11
2314,180382.308
2315,171671.244
2316,177983.16
2317,178646.372
2318,171629.07
2319,176458.43
2320,184148.892
2321,250253.286
2322,174061.334
2323,184364.222
2324,169356.918
2325,219580.878
2326,169338.918
2327,213019.684
2328,222004.036
2329,181229.864
2330,179376.336
2331,334810.166
2332,388800.982
2333,304084.34
2334,256562.106
2335,261346.31
2336,316779.884
2337,203075.14
2338,270851.428
2339,229989.482
2340,387157.956
2341,219646.93
2342,235433.558
2343,217716.372
2344,237012.97
2345,244122.946
2346,216873.85
2347,201368.95
2348,231178.484
2349,158761.302
2350,294213.584
2351,258930.858
2352,247587.854
2353,207608.962
2354,139483.664
2355,160644.752
2356,151491.462
2357,200515.1
2358,196639.818
2359,123626.274
2360,120940.338
2361,139485.43
2362,271137.518
2363,141211.65
2364,147155.79
2365,219058.616
2366,193695.298
2367,221293.438
2368,203523.316
2369,221277.888
2370,167916.914
2371,171988.03
2372,181800.796
2373,262637.886
2374,296394.792
2375,224503.268
2376,260252.75
2377,335240.296
2378,133900.806
2379,196334.514
2380,142595.36
2381,160981.9
2382,180244.982
2383,207503.308
2384,251080.336
2385,152463.4
2386,143627.3
2387,137164.92
2388,107620.48
2389,126033.286
2390,139824.246
2391,135414.222
2392,114162.542
2393,163715.362
2394,146292.15
2395,196340.18
2396,149041.958
2397,194638.748
2398,126646.532
2399,67475.958
2400,72733.3
2401,116865.014
2402,137911.45
2403,132800.652
2404,144914.064
2405,157972.8
2406,138121.43
2407,129226.354
2408,138550.91
2409,140716.852
2410,164068.358
2411,123393.166
2412,158058.92
2413,140709.466
2414,134565.79
2415,128965.962
2416,130057.696
2417,129135.046
2418,122279.16
2419,126164.962
2420,128238.546
2421,153158.698
2422,121796.558
2423,134925.558
2424,149174.166
2425,166076.42
2426,132867.828
2427,137182.922
2428,171052.246
2429,119431.968
2430,127763.098
2431,110912.496
2432,135955.65
2433,145445.514
2434,146408.9
2435,154234.5
2436,107661.666
2437,114336.456
2438,126717.924
2439,114473.28
2440,124416.874
2441,114805.538
2442,110262.484
2443,113273.008
2444,127875.692
2445,97884.052
2446,134496.556
2447,221344.356
2448,142071.06
2449,118463.75
2450,159252.898
2451,128144.572
2452,212893.278
2453,98832.732
2454,133850.14
2455,106828.588
2456,134619.174
2457,117900.974
2458,111618.548
2459,112631.928
2460,139230.13
2461,119811.142
2462,136536.214
2463,120918.05
2464,164794.616
2465,131025.798
2466,115239.874
2467,159193.028
2468,95510.79
2469,90556.896
2470,182015.098
2471,200659.204
2472,174894.994
2473,120330.282
2474,106097.672
2475,234055.466
2476,116782.66
2477,132620.576
2478,156632.532
2479,113059.674
2480,135540.562
2481,119192.114
2482,132124.18
2483,116022.73
2484,124442.488
2485,120917.854
2486,154991.682
2487,182205.652
2488,155152.61
2489,142610.104
2490,151591.092
2491,91674.736
2492,181897.55
2493,137808.2
2494,164297.408
2495,103089.62
2496,211863.548
2497,148014.394
2498,115009.76
2499,93582.78
2500,127121.164
2501,133975.432
2502,139831.296
2503,107174.032
2504,187877.844
2505,216704.338
2506,260756.082
2507,283780.706
2508,262298.832
2509,219661.614
2510,229216.682
2511,191325.278
2512,213158.888
2513,217871.054
2514,249262.704
2515,148637.086
2516,154202.63
2517,137925.666
2518,146623.78
2519,228410.65
2520,210332.45
2521,192947.354
2522,226604.2
2523,136183.88
2524,141408.254
2525,144047.504
2526,140817.688
2527,110601.422
2528,132204.318
2529,134011.028
2530,111455.996
2531,231612.422
2532,231688.396
2533,201094.528
2534,240076.692
2535,298103.93
2536,228505.212
2537,231825.938
2538,185261.746
2539,189155.912
2540,175787.872
2541,181878.938
2542,162995.184
2543,126459.874
2544,136898.31
2545,127069.568
2546,142717.83
2547,134215.62
2548,157110.62
2549,161313.234
2550,362872.646
2551,138834.592
2552,116542.596
2553,93720.97
2554,126212.868
2555,106330.506
2556,105555.894
2557,116971.7
2558,150671.574
2559,137132.102
2560,127527.898
2561,146746.73
2562,134928.15
2563,142853.37
2564,162031.28
2565,126970.918
2566,147421.306
2567,129900.276
2568,182773.554
2569,184602.774
2570,119468.16
2571,167581.264
2572,190876.748
2573,237787.54
2574,294665.128
2575,124449.98
2576,133667.678
2577,152981.318
2578,99124.28
2579,81963.916
2580,134039.362
2581,132937.058
2582,118199.034
2583,272224.666
2584,160789.468
2585,172644.106
2586,206294.516
2587,195525.308
2588,152096.182
2589,144366.06
2590,215954.904
2591,208281.302
2592,221456.558
2593,249989.156
2594,177438.946
2595,210304.362
2596,325834.498
2597,180478.408
2598,268930.21
2599,347398.052
2600,167566.168
2601,129920.048
2602,87094.0
2603,102955.366
2604,88430.866
2605,83309.432
2606,144012.66
2607,170511.016
2608,194611.074
2609,163503.69
2610,111431.498
2611,152124.44
2612,154061.406
2613,127944.938
2614,128647.334
2615,151586.084
2616,137644.332
2617,164950.708
2618,174251.052
2619,212263.028
2620,181882.992
2621,182326.288
2622,186817.4
2623,254900.662
2624,258610.502
2625,315148.402
2626,164487.378
2627,181996.27
2628,418925.228
2629,558559.226
2630,356693.47
2631,438915.3
2632,416004.004
2633,314111.268
2634,380504.996
2635,149973.75
2636,191982.11
2637,164491.728
2638,255270.212
2639,179251.85
2640,153156.676
2641,108069.738
2642,185572.662
2643,104040.888
2644,128078.44
2645,99715.716
2646,90836.2
2647,98251.8
2648,146856.466
2649,144495.346
2650,153155.93
2651,154000.206
2652,425841.164
2653,257250.266
2654,249113.162
2655,383389.02
2656,344645.614
2657,328228.412
2658,295130.89
2659,303969.164
2660,313642.534
2661,353269.578
2662,352139.382
2663,268743.282
2664,284197.532
2665,318355.388
2666,286113.184
2667,168247.41
2668,179731.87
2669,175433.664
2670,287605.908
2671,179863.438
2672,183236.494
2673,202002.556
2674,204095.576
2675,168861.676
2676,188231.702
2677,193118.45
2678,259184.612
2679,272322.794
2680,270270.684
2681,395652.608
2682,320292.0
2683,539930.778
2684,302814.402
2685,330922.39
2686,260363.072
2687,333289.744
2688,229470.406
2689,211105.324
2690,421736.208
2691,187654.094
2692,147163.538
2693,195022.944
2694,146297.28
2695,193918.586
2696,187294.65
2697,192216.41
2698,198375.22
2699,178796.396
2700,170779.632
2701,147639.678
2702,111939.89
2703,143780.094
2704,140378.552
2705,127348.53
2706,121288.674
2707,125310.37
2708,134413.166
2709,118334.5
2710,125502.176
2711,277523.918
2712,342833.386
2713,176323.832
2714,149467.616
2715,172346.444
2716,164682.398
2717,185713.296
2718,233339.498
2719,154604.428
2720,166652.482
2721,144232.7
2722,161002.702
2723,145101.656
2724,130253.32
2725,136807.55
2726,151696.318
2727,166625.86
2728,167807.828
2729,153744.582
2730,144438.5
2731,119332.0
2732,117798.626
2733,157343.094
2734,148034.388
2735,133574.2
2736,142331.862
2737,124784.202
2738,133830.392
2739,159048.2
2740,131813.47
2741,149493.664
2742,149659.534
2743,150355.824
2744,146850.8
2745,138175.3
2746,132995.918
2747,152168.998
2748,126811.444
2749,129938.898
2750,135618.364
2751,129982.052
2752,233741.948
2753,147995.25
2754,186474.526
2755,127534.24
2756,101267.058
2757,77338.002
2758,92545.142
2759,153262.692
2760,136843.614
2761,148016.95
2762,147264.7
2763,187964.02
2764,166690.854
2765,262066.032
2766,138544.888
2767,93897.9
2768,127070.994
2769,123718.864
2770,154020.86
2771,123960.366
2772,124659.92
2773,152356.488
2774,138464.004
2775,137561.728
2776,147392.962
2777,147980.016
2778,138491.208
2779,125145.016
2780,114914.692
2781,104746.778
2782,96778.55
2783,108041.462
2784,130132.26
2785,138815.106
2786,82512.698
2787,119117.826
2788,87788.236
2789,214647.948
2790,100290.82
2791,117740.736
2792,84687.476
2793,159817.75
2794,108950.79
2795,118138.578
2796,104043.386
2797,189369.234
2798,127344.29
2799,120150.294
2800,77000.034
2801,117426.782
2802,133920.766
2803,157436.354
2804,158590.832
2805,99168.172
2806,91393.4
2807,159678.732
2808,146762.0
2809,135789.32
2810,138804.05
2811,155445.054
2812,144205.48
2813,151891.994
2814,152773.648
2815,106304.262
2816,253563.16
2817,130324.872
2818,130704.506
2819,182881.406
2820,133774.238
2821,108370.636
2822,193496.58
2823,220309.19
2824,173895.196
2825,158231.486
2826,134102.652
2827,142211.444
2828,203611.438
2829,171751.268
2830,233936.322
2831,192706.152
2832,207065.618
2833,283632.724
2834,219141.654
2835,216049.064
2836,197767.124
2837,163659.18
2838,146041.618
2839,181355.3
2840,190847.496
2841,202050.184
2842,225400.24
2843,148445.638
2844,157339.418
2845,125419.768
2846,209588.774
2847,194547.766
2848,210523.262
2849,212514.39
2850,275078.854
2851,245051.06
2852,231174.286
2853,240754.31
2854,141873.52
2855,200163.836
2856,209576.758
2857,193229.282
2858,198545.872
2859,139013.506
2860,124100.908
2861,127810.196
2862,195469.102
2863,120637.14
2864,259759.218
2865,140282.194
2866,150068.306
2867,94010.738
2868,108811.67
2869,122525.314
2870,154235.264
2871,105937.864
2872,73967.866
2873,109334.336
2874,136514.186
2875,120064.708
2876,155902.666
2877,145023.47
2878,157767.812
2879,139583.998
2880,104143.87
2881,151350.134
2882,152243.568
2883,168738.912
2884,178873.47
2885,184822.282
2886,186921.594
2887,108856.96
2888,128145.348
2889,65648.59
2890,85110.8
2891,139729.524
2892,65383.196
2893,114734.92
2894,67040.938
2895,321068.006
2896,291501.964
2897,195989.118
2898,149141.93
2899,223994.124
2900,159565.076
2901,193621.422
2902,182045.09
2903,342608.26
2904,350370.522
2905,124166.274
2906,197576.564
2907,118076.872
2908,129693.0
2909,140772.73
2910,84761.842
2911,85283.2
2912,157156.006
2913,90271.832
2914,86721.4
2915,86929.442
2916,86908.4
2917,153513.368
2918,117133.8
2919,238886.81
